world_timestamp,world_index,gaze_timestamp,x_norm,y_norm,x_scaled,y_scaled,on_surf,confidence
102209.760621,15214,102209.756657,0.1431829184293747,0.8095762133598328,0.1431829184293747,0.8095762133598328,True,0.8969345519490791
102209.760621,15214,102209.764726,0.14149203896522522,0.8054546117782593,0.14149203896522522,0.8054546117782593,True,0.9683952148882511
102209.760621,15214,102209.772795,0.14219310879707336,0.8027370572090149,0.14219310879707336,0.8027370572090149,True,0.984386619669196
102209.794132,15215,102209.780864,0.14388836920261383,0.8047529458999634,0.14388836920261383,0.8047529458999634,True,0.9993008905132885
102209.794132,15215,102209.788933,0.1428646445274353,0.8047845363616943,0.1428646445274353,0.8047845363616943,True,0.9992070312139079
102209.794132,15215,102209.797002,0.14172539114952087,0.8083493709564209,0.14172539114952087,0.8083493709564209,True,0.9975966589897853
102209.794132,15215,102209.805071,0.14179539680480957,0.8110332489013672,0.14179539680480957,0.8110332489013672,True,0.9980810335401029
102209.827642,15216,102209.81314,0.1420956403017044,0.8149328827857971,0.1420956403017044,0.8149328827857971,True,0.9980846864947492
102209.827642,15216,102209.821209,0.14414489269256592,0.8150214552879333,0.14414489269256592,0.8150214552879333,True,0.9983783760627098
102209.827642,15216,102209.829278,0.14684940874576569,0.8142856955528259,0.14684940874576569,0.8142856955528259,True,0.9963123792146911
102209.827642,15216,102209.837347,0.1480763703584671,0.8136431574821472,0.1480763703584671,0.8136431574821472,True,0.9975288964474112
102209.861152,15217,102209.845416,0.14530697464942932,0.8093984723091125,0.14530697464942932,0.8093984723091125,True,0.999678914832212
102209.861152,15217,102209.853485,0.1457376480102539,0.8086910843849182,0.1457376480102539,0.8086910843849182,True,0.999462624078384
102209.861152,15217,102209.861554,0.14719323813915253,0.8128786087036133,0.14719323813915253,0.8128786087036133,True,0.9986397865998609
