world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers
17700,102293.067498,"[[ 1.53914195e-03  4.73651972e-05 -6.08706631e-01]
 [ 4.11929243e-05 -1.59721670e-03  1.38741533e+00]
 [ 6.68590448e-05  1.25996844e-04  8.64721157e-01]]","[[ 6.32427185e+02  4.78206209e+01  3.68460464e+02]
 [-2.32252173e+01 -5.57504903e+02  8.78148406e+02]
 [-4.55142945e-02  7.75355348e-02  1.00000000e+00]]",2
17701,102293.101008,"[[ 1.49075010e-03  5.48602586e-05 -5.79803005e-01]
 [ 4.29120633e-05 -1.55043944e-03  1.36006938e+00]
 [ 6.94187619e-05  1.35730737e-04  8.54863310e-01]]","[[ 6.52649581e+02  5.42838896e+01  3.56288928e+02]
 [-2.49518454e+01 -5.68203624e+02  8.87076552e+02]
 [-4.90363700e-02  8.58083105e-02  1.00000000e+00]]",2
17702,102293.134519,"[[ 1.46161443e-03  4.93493662e-05 -5.54457697e-01]
 [ 3.96696039e-05 -1.56173853e-03  1.36050965e+00]
 [ 7.01828824e-05  1.24226651e-04  8.66138352e-01]]","[[ 6.66060452e+02  4.88579877e+01  3.49633034e+02]
 [-2.67550829e+01 -5.71156398e+02  8.80031728e+02]
 [-5.01332702e-02  7.79596604e-02  1.00000000e+00]]",2
17703,102293.168029,"[[ 1.43689222e-03  4.35166619e-05 -5.30948131e-01]
 [ 4.37685069e-05 -1.55168701e-03  1.34556054e+00]
 [ 7.93397522e-05  1.17501107e-04  8.69761018e-01]]","[[ 6.75641430e+02  4.49184698e+01  3.42956315e+02]
 [-3.07810620e+01 -5.78925110e+02  8.76833548e+02]
 [-5.74737355e-02  7.41129112e-02  1.00000000e+00]]",2
17704,102293.201539,"[[ 1.39550489e-03  3.75009894e-05 -4.99920242e-01]
 [ 4.31581546e-05 -1.49249417e-03  1.31039368e+00]
 [ 7.93448652e-05  1.17840508e-04  8.68866361e-01]]","[[ 6.96216883e+02  4.38947143e+01  3.34382328e+02]
 [-3.18913341e+01 -6.00735235e+02  8.87658408e+02]
 [-5.92532362e-02  7.74666026e-02  1.00000000e+00]]",2
17705,102293.23505,"[[ 1.35927104e-03  5.66749984e-05 -4.75751143e-01]
 [ 5.86014537e-05 -1.41426661e-03  1.25888359e+00]
 [ 9.37566524e-05  1.32375950e-04  8.51169718e-01]]","[[ 7.11653885e+02  5.77548233e+01  3.12350809e+02]
 [-3.53893028e+01 -6.23970310e+02  9.03074283e+02]
 [-7.28851039e-02  9.06796401e-02  1.00000000e+00]]",2
17741,102294.441425,"[[ 1.08361196e-03  4.13080235e-07 -2.50001498e-01]
 [ 5.42029833e-05 -1.20761842e-03  1.06951159e+00]
 [ 8.26856438e-05  2.59318243e-06  9.78628299e-01]]","[[ 9.05220844e+02  8.04326554e-01  2.30369724e+02]
 [-2.70429105e+01 -8.26161415e+02  8.95976995e+02]
 [-7.64116888e-02  2.12121498e-03  1.00000000e+00]]",2
17742,102294.474935,"[[ 1.08893408e-03  9.29881740e-06 -2.56055871e-01]
 [ 6.49628496e-05 -1.17821514e-03  1.05893520e+00]
 [ 9.17359820e-05  2.05371651e-05  9.60427273e-01]]","[[ 8.98515941e+02  1.10544327e+01  2.27361676e+02]
 [-2.70725264e+01 -8.33070491e+02  9.11298137e+02]
 [-8.52435698e-02  1.67579758e-02  1.00000000e+00]]",2
17743,102294.508445,"[[ 1.09688366e-03  1.30186227e-05 -2.63551588e-01]
 [ 6.22600783e-05 -1.18536393e-03  1.06925186e+00]
 [ 8.80977308e-05  2.15554261e-05  9.60084558e-01]]","[[ 8.92454060e+02  1.39736431e+01  2.29423897e+02]
 [-2.64590904e+01 -8.27290858e+02  9.14095480e+02]
 [-8.12978814e-02  1.72917693e-02  1.00000000e+00]]",2
17744,102294.541956,"[[ 1.10963423e-03  7.20900268e-06 -2.71156841e-01]
 [ 5.96488782e-05 -1.19778157e-03  1.08556499e+00]
 [ 8.43849997e-05  1.70803002e-05  9.64199673e-01]]","[[ 8.82599765e+02  8.71162228e+00  2.38400757e+02]
 [-2.56421342e+01 -8.21937825e+02  9.18185216e+02]
 [-7.67892871e-02  1.37977796e-02  1.00000000e+00]]",2
17745,102294.575466,"[[ 1.11916251e-03  1.08310076e-05 -2.78673099e-01]
 [ 5.89386845e-05 -1.21263938e-03  1.09794706e+00]
 [ 8.24150605e-05  2.00027376e-05  9.61865680e-01]]","[[ 8.75222138e+02  1.17782059e+01  2.40126063e+02]
 [-2.48908536e+01 -8.09742200e+02  9.17090272e+02]
 [-7.44736003e-02  1.58300265e-02  1.00000000e+00]]",2
17746,102294.608977,"[[ 1.13069494e-03  2.23687891e-05 -2.88208746e-01]
 [ 6.52888535e-05 -1.21485777e-03  1.10299127e+00]
 [ 8.78369760e-05  3.00615679e-05  9.51534749e-01]]","[[ 8.64767831e+02  2.17793747e+01  2.36682047e+02]
 [-2.52774031e+01 -8.00825935e+02  9.20637784e+02]
 [-7.90288667e-02  2.32897945e-02  1.00000000e+00]]",2
17747,102294.642487,"[[ 1.13396988e-03  2.30177376e-05 -2.94465077e-01]
 [ 6.23856684e-05 -1.21562397e-03  1.11195913e+00]
 [ 8.37667792e-05  3.77208956e-05  9.44853673e-01]]","[[ 8.62755455e+02  2.38100420e+01  2.40857991e+02]
 [-2.47840328e+01 -7.94324616e+02  9.27083738e+02]
 [-7.54988542e-02  2.96005045e-02  1.00000000e+00]]",2
17748,102294.675997,"[[ 1.13818284e-03  2.73086131e-05 -3.02653748e-01]
 [ 6.34888267e-05 -1.21038776e-03  1.11535365e+00]
 [ 8.36234091e-05  4.90907365e-05  9.33774870e-01]]","[[ 8.59071699e+02  2.92578537e+01  2.43493826e+02]
 [-2.46382380e+01 -7.88845959e+02  9.34256627e+02]
 [-7.56381406e-02  3.88513214e-02  1.00000000e+00]]",2
17749,102294.709508,"[[ 1.15545090e-03  2.57867674e-05 -3.13796622e-01]
 [ 6.44690441e-05 -1.22920498e-03  1.13291555e+00]
 [ 8.36976170e-05  4.49178596e-05  9.37025735e-01]]","[[ 8.45800592e+02  2.69052912e+01  2.50716642e+02]
 [-2.42014248e+01 -7.79881475e+02  9.34814801e+02]
 [-7.43890111e-02  3.49816409e-02  1.00000000e+00]]",2
17750,102294.743018,"[[ 1.16133935e-03  3.38070070e-05 -3.23410039e-01]
 [ 6.84669752e-05 -1.22231789e-03  1.12917081e+00]
 [ 8.66546102e-05  5.95700856e-05  9.22365558e-01]]","[[ 8.40241014e+02  3.54807601e+01  2.51178655e+02]
 [-2.44023687e+01 -7.73085566e+02  9.37864253e+02]
 [-7.73631514e-02  4.65956274e-02  1.00000000e+00]]",2
17751,102294.776529,"[[ 1.17454118e-03  3.47168152e-05 -3.33471462e-01]
 [ 6.41948403e-05 -1.24060175e-03  1.14299032e+00]
 [ 8.17015964e-05  5.72842464e-05  9.25523741e-01]]","[[ 8.31649709e+02  3.51069445e+01  2.56292233e+02]
 [-2.32774191e+01 -7.63557963e+02  9.34581112e+02]
 [-7.19740364e-02  4.41604546e-02  1.00000000e+00]]",2
17752,102294.810039,"[[ 1.19060035e-03  3.28964083e-05 -3.43583994e-01]
 [ 6.15811062e-05 -1.26749025e-03  1.15752453e+00]
 [ 7.84716975e-05  5.58133955e-05  9.27678115e-01]]","[[ 8.20877663e+02  3.28858864e+01  2.62994461e+02]
 [-2.23052527e+01 -7.48762758e+02  9.26018970e+02]
 [-6.80955287e-02  4.22672261e-02  1.00000000e+00]]",2
17753,102294.843549,"[[ 1.21679623e-03  2.80578463e-05 -3.58013229e-01]
 [ 6.31638729e-05 -1.30202011e-03  1.17635880e+00]
 [ 7.83226252e-05  5.07170773e-05  9.32116940e-01]]","[[ 8.02802005e+02  2.79374221e+01  2.73087308e+02]
 [-2.09697493e+01 -7.32779945e+02  9.16735501e+02]
 [-6.63157524e-02  3.75235374e-02  1.00000000e+00]]",2
17754,102294.87706,"[[ 1.24885234e-03  2.66345378e-05 -3.76927418e-01]
 [ 6.61018261e-05 -1.34752411e-03  1.20006798e+00]
 [ 7.92145925e-05  4.36595193e-05  9.38132438e-01]]","[[ 7.81512194e+02  2.46009265e+01  2.82530033e+02]
 [-1.96190501e+01 -7.13186117e+02  9.04431860e+02]
 [-6.50767516e-02  3.11135288e-02  1.00000000e+00]]",2
17755,102294.91057,"[[ 1.27379772e-03  2.73127972e-05 -3.96794209e-01]
 [ 6.93624872e-05 -1.38070278e-03  1.21478005e+00]
 [ 7.97913258e-05  4.90156324e-05  9.32829909e-01]]","[[ 7.65353113e+02  2.55177406e+01  2.92324719e+02]
 [-1.83033904e+01 -6.92875264e+02  8.94512878e+02]
 [-6.45041360e-02  3.42244868e-02  1.00000000e+00]]",2
17756,102294.944081,"[[ 1.30952928e-03  2.76321175e-05 -4.21856359e-01]
 [ 7.38796069e-05 -1.42289159e-03  1.23893925e+00]
 [ 8.09178177e-05  4.43226048e-05  9.36155584e-01]]","[[ 7.43535395e+02  2.38912286e+01  3.03438188e+02]
 [-1.66667345e+01 -6.75504502e+02  8.86474522e+02]
 [-6.34793505e-02  2.99169214e-02  1.00000000e+00]]",2
17757,102294.977591,"[[ 1.32951832e-03  3.66298327e-05 -4.45456775e-01]
 [ 7.90946194e-05 -1.41964331e-03  1.23801278e+00]
 [ 8.33425055e-05  6.16443384e-05  9.19294054e-01]]","[[ 7.30761056e+02  3.23399534e+01  3.10548281e+02]
 [-1.61176771e+01 -6.66199957e+02  8.89361061e+02]
 [-6.51694564e-02  4.17409018e-02  1.00000000e+00]]",2
17758,102295.011102,"[[ 1.37764797e-03  3.09828489e-05 -4.75016425e-01]
 [ 7.94317867e-05 -1.49608691e-03  1.28021706e+00]
 [ 8.20385340e-05  4.28516308e-05  9.35915181e-01]]","[[ 7.05132128e+02  2.39164236e+01  3.25169562e+02]
 [-1.48704091e+01 -6.43714170e+02  8.72974590e+02]
 [-6.11281726e-02  2.73765552e-02  1.00000000e+00]]",2
17759,102295.044612,"[[ 1.41624371e-03  2.83108626e-05 -5.03387787e-01]
 [ 8.76981160e-05 -1.53000463e-03  1.29657083e+00]
 [ 8.83507104e-05  4.57728001e-05  9.30451350e-01]]","[[ 6.83590868e+02  2.27642038e+01  3.38111059e+02]
 [-1.51908365e+01 -6.27941741e+02  8.66809491e+02]
 [-6.41628514e-02  2.87295173e-02  1.00000000e+00]]",2
17760,102295.078122,"[[ 1.43994324e-03  3.43136785e-05 -5.30493215e-01]
 [ 8.73679903e-05 -1.55649819e-03  1.31116024e+00]
 [ 8.55434578e-05  5.64906617e-05  9.21552126e-01]]","[[ 6.72140413e+02  2.74431505e+01  3.47873497e+02]
 [-1.41012741e+01 -6.11497206e+02  8.61904793e+02]
 [-6.15273115e-02  3.49370360e-02  1.00000000e+00]]",2
17761,102295.111633,"[[ 1.49238550e-03  3.39304172e-05 -5.69748720e-01]
 [ 1.12030850e-04 -1.58941000e-03  1.32007599e+00]
 [ 1.09743833e-04  6.57919097e-05  9.03915777e-01]]","[[ 6.41272127e+02  2.86870542e+01  3.62306855e+02]
 [-1.83531845e+01 -5.94119487e+02  8.56082155e+02]
 [-7.65205920e-02  3.97603728e-02  1.00000000e+00]]",2
17762,102295.145143,"[[ 1.52852636e-03  3.26092614e-05 -6.05572197e-01]
 [ 1.18112152e-04 -1.61982840e-03  1.33640639e+00]
 [ 1.13930035e-04  6.87956824e-05  8.98280819e-01]]","[[ 6.23840047e+02  2.86123761e+01  3.77991401e+02]
 [-1.86139649e+01 -5.81513682e+02  8.52591400e+02]
 [-7.76968145e-02  4.09068309e-02  1.00000000e+00]]",2
17763,102295.178654,"[[ 1.59678643e-03  1.79572833e-05 -6.57895568e-01]
 [ 1.54407636e-04 -1.67416709e-03  1.34591648e+00]
 [ 1.47545051e-04  6.63658255e-05  8.84787584e-01]]","[[ 5.86909521e+02  2.22529252e+01  4.02553789e+02]
 [-2.31554433e+01 -5.64219793e+02  8.41059335e+02]
 [-9.61347858e-02  3.86099489e-02  1.00000000e+00]]",2
17764,102295.212164,"[[ 1.60492890e-03  1.45777774e-05 -7.01599861e-01]
 [ 1.44108582e-04 -1.67196514e-03  1.35001663e+00]
 [ 1.29990863e-04  6.82006953e-05  8.86578344e-01]]","[[ 5.86262666e+02  2.26305186e+01  4.29482889e+02]
 [-1.77719338e+01 -5.63807371e+02  8.44460668e+02]
 [-8.45912064e-02  4.00531936e-02  1.00000000e+00]]",2
17765,102295.245674,"[[ 1.60935310e-03  2.05270520e-05 -7.54268665e-01]
 [ 1.52579904e-04 -1.65156781e-03  1.32716911e+00]
 [ 1.29999574e-04  9.14526587e-05  8.63116333e-01]]","[[ 5.81291717e+02  3.25795748e+01  4.57889055e+02]
 [-1.53460594e+01 -5.58836713e+02  8.45883391e+02]
 [-8.59261201e-02  5.43052779e-02  1.00000000e+00]]",2
17766,102295.279185,"[[ 1.73600383e-03  5.74147289e-05 -8.67692373e-01]
 [ 2.33548346e-04 -1.81131666e-03  1.34454063e+00]
 [ 2.03340980e-04  6.94708004e-05  8.47960831e-01]]","[[ 5.15960486e+02  3.45058564e+01  4.73253526e+02]
 [-2.38643629e+01 -5.22030660e+02  8.03320722e+02]
 [-1.21772175e-01  3.44938493e-02  1.00000000e+00]]",2
17767,102295.312695,"[[ 1.70343345e-03  7.64186557e-05 -8.73299021e-01]
 [ 1.62519894e-04 -1.84270252e-03  1.38792850e+00]
 [ 1.25732975e-04  5.60977459e-05  8.95413327e-01]]","[[ 5.48287299e+02  3.72591864e+01  4.76992760e+02]
 [-9.19795808e+00 -5.18852028e+02  7.95271778e+02]
 [-7.64136585e-02  2.72742432e-02  1.00000000e+00]]",2
17768,102295.346206,"[[ 1.85671016e-03  1.11642397e-04 -9.52236786e-01]
 [ 1.71833802e-04 -2.12053588e-03  1.51990021e+00]
 [ 1.29910373e-04 -6.87720256e-05  9.91166378e-01]]","[[ 5.04821302e+02  1.14166634e+01  4.67486827e+02]
 [-6.85847863e+00 -4.96413889e+02  7.54634836e+02]
 [-6.66418844e-02 -3.59400122e-02  1.00000000e+00]]",2
17769,102295.379716,"[[ 2.01834700e-03  1.25208500e-04 -1.01479487e+00]
 [ 2.00224709e-04 -2.40564106e-03  1.64075760e+00]
 [ 1.54075595e-04 -1.96657920e-04  1.07104469e+00]]","[[ 4.61814677e+02 -1.34133195e+01  4.58108961e+02]
 [-7.85804437e+00 -4.74971936e+02  7.20174910e+02]
 [-6.78773897e-02 -8.52815280e-02  1.00000000e+00]]",2
17770,102295.413226,"[[ 1.80367603e-03  1.15860665e-04 -8.93919299e-01]
 [ 1.10381800e-04 -2.00984830e-03  1.47646866e+00]
 [ 5.99447708e-05  3.00132847e-05  9.50429186e-01]]","[[ 5.37268741e+02  3.76444261e+01  4.46844528e+02]
 [ 4.50905471e+00 -4.85953470e+02  7.59157876e+02]
 [-3.40286089e-02  1.29714802e-02  1.00000000e+00]]",3
17771,102295.446737,"[[ 1.84735361e-03  1.11539194e-04 -9.11692382e-01]
 [ 1.33135870e-04 -2.02652684e-03  1.46563061e+00]
 [ 7.49731743e-05  5.38608525e-05  9.25867985e-01]]","[[ 5.20208707e+02  4.05408017e+01  4.48068711e+02]
 [ 3.56073998e+00 -4.73254999e+02  7.52659478e+02]
 [-4.23316101e-02  2.42479980e-02  1.00000000e+00]]",3
17772,102295.480247,"[[ 1.88741379e-03  1.10186525e-04 -9.37530939e-01]
 [ 1.54720256e-04 -2.04088907e-03  1.45860299e+00]
 [ 8.94080262e-05  7.88424177e-05  9.00442706e-01]]","[[ 5.04698395e+02  4.47484127e+01  4.52999607e+02]
 [ 2.30183412e+00 -4.60922100e+02  7.49031991e+02]
 [-5.03147721e-02  3.59149397e-02  1.00000000e+00]]",3
17773,102295.513758,"[[ 1.91037490e-03  1.13782414e-04 -9.63079148e-01]
 [ 1.62870436e-04 -2.04905354e-03  1.45938950e+00]
 [ 9.06564741e-05  1.07113356e-04  8.78138766e-01]]","[[ 4.97248237e+02  5.16338137e+01  4.59535074e+02]
 [ 2.72559326e+00 -4.48738138e+02  7.48752604e+02]
 [-5.16669131e-02  4.94055270e-02  1.00000000e+00]]",3
17774,102295.547268,"[[ 1.94875611e-03  1.22450703e-04 -9.99368411e-01]
 [ 1.61992790e-04 -2.09069283e-03  1.49151191e+00]
 [ 8.42164560e-05  1.04664911e-04  8.82332467e-01]]","[[ 4.88703669e+02  5.19385785e+01  4.65729209e+02]
 [ 4.23089529e+00 -4.40541259e+02  7.49491583e+02]
 [-4.71474403e-02  4.73009100e-02  1.00000000e+00]]",3
17775,102295.580778,"[[ 1.97565845e-03  1.30639417e-04 -1.02766088e+00]
 [ 1.57032112e-04 -2.12818470e-03  1.51792047e+00]
 [ 7.59312256e-05  1.11998785e-04  8.80486409e-01]]","[[ 4.83740576e+02  5.44659425e+01  4.70701526e+02]
 [ 5.44535849e+00 -4.30186334e+02  7.47978183e+02]
 [-4.24093864e-02  5.00231239e-02  1.00000000e+00]]",3
17776,102295.614289,"[[ 2.01687342e-03  1.41406893e-04 -1.05969168e+00]
 [ 1.69546019e-04 -2.16463974e-03  1.52934337e+00]
 [ 8.51566005e-05  1.21648729e-04  8.69241417e-01]]","[[ 4.71011648e+02  5.73666365e+01  4.73279149e+02]
 [ 3.90514839e+00 -4.19927635e+02  7.43581457e+02]
 [-4.66899141e-02  5.31480835e-02  1.00000000e+00]]",3
17777,102295.647799,"[[ 2.03485524e-03  1.45807629e-04 -1.07351839e+00]
 [ 1.63859900e-04 -2.20072994e-03  1.54177403e+00]
 [ 7.46160785e-05  1.32112259e-04  8.67344717e-01]]","[[ 4.69225036e+02  5.95928272e+01  4.74832004e+02]
 [ 6.01544470e+00 -4.09817536e+02  7.35928534e+02]
 [-4.12828319e-02  5.72959477e-02  1.00000000e+00]]",4
17778,102295.68131,"[[ 2.06784200e-03  1.48731577e-04 -1.09336284e+00]
 [ 1.65318313e-04 -2.25739649e-03  1.55425004e+00]
 [ 7.08026591e-05  1.28276008e-04  8.73449270e-01]]","[[ 4.62670573e+02  5.75727511e+01  4.76712700e+02]
 [ 7.32060184e+00 -4.01397360e+02  7.23426030e+02]
 [-3.85796469e-02  5.42828862e-02  1.00000000e+00]]",4
17779,102295.71482,"[[ 2.09824725e-03  1.56161035e-04 -1.11351182e+00]
 [ 1.69812077e-04 -2.31845846e-03  1.55603604e+00]
 [ 6.31948188e-05  1.19684817e-04  8.85266691e-01]]","[[ 4.57695475e+02  5.55106458e+01  4.78130216e+02]
 [ 1.06303929e+01 -3.94150685e+02  7.06171083e+02]
 [-3.41098107e-02  4.93250990e-02  1.00000000e+00]]",4
17780,102295.748331,"[[ 2.12687903e-03  1.65747507e-04 -1.12950258e+00]
 [ 1.70429713e-04 -2.38159823e-03  1.55073201e+00]
 [ 5.32444790e-05  1.07072321e-04  9.01189546e-01]]","[[ 4.53962422e+02  5.30680346e+01  4.77654703e+02]
 [ 1.39432393e+01 -3.88105328e+02  6.85312302e+02]
 [-2.84778355e-02  4.29762623e-02  1.00000000e+00]]",4
17781,102295.781841,"[[ 2.16496690e-03  1.69687354e-04 -1.14183773e+00]
 [ 1.64292665e-04 -2.45144785e-03  1.54516182e+00]
 [ 5.24534186e-05  9.28189935e-05  9.13595248e-01]]","[[ 4.46667339e+02  4.89223792e+01  4.75515418e+02]
 [ 1.29420104e+01 -3.81954509e+02  6.62174198e+02]
 [-2.69599621e-02  3.59967799e-02  1.00000000e+00]]",4
17782,102295.815351,"[[ 2.18195850e-03  1.54498956e-04 -1.13154961e+00]
 [ 1.40606235e-04 -2.51366304e-03  1.53739621e+00]
 [ 2.85847404e-05  6.93894092e-05  9.42190481e-01]]","[[ 4.49479522e+02  4.06951374e+01  4.73411521e+02]
 [ 1.60778860e+01 -3.79222989e+02  6.38096993e+02]
 [-1.48206660e-02  2.66939645e-02  1.00000000e+00]]",4
17783,102295.848862,"[[ 2.20381968e-03  1.20224739e-04 -1.11364113e+00]
 [ 1.02519332e-04 -2.56732649e-03  1.53133370e+00]
 [ 1.10999959e-05  4.43053232e-05  9.67502064e-01]]","[[ 4.50022471e+02  2.92152751e+01  4.71756304e+02]
 [ 1.44949283e+01 -3.78212866e+02  6.15308510e+02]
 [-5.82680935e-03  1.69845155e-02  1.00000000e+00]]",4
17784,102295.882372,"[[ 2.26737657e-03  7.54138710e-05 -1.11304262e+00]
 [ 4.13913036e-05 -2.67945239e-03  1.57339866e+00]
 [-1.50347481e-05 -4.17481233e-05  1.03190190e+00]]","[[ 4.44068142e+02  5.15794017e+00  4.71121596e+02]
 [ 1.09184789e+01 -3.82165888e+02  5.94486769e+02]
 [ 6.91177975e-03 -1.53863078e-02  1.00000000e+00]]",3
17785,102295.915883,"[[ 2.30433402e-03  2.84393279e-05 -1.10221274e+00]
 [ 8.13983136e-06 -2.70669868e-03  1.55925053e+00]
 [-1.14588500e-05 -5.48153294e-05  1.03705454e+00]]","[[ 4.36325504e+02 -4.95802288e+00  4.71194434e+02]
 [ 4.21791070e+00 -3.81104571e+02  5.77487987e+02]
 [ 5.04408828e-03 -2.01987311e-02  1.00000000e+00]]",3
17786,102295.949393,"[[ 2.34020028e-03 -1.78612790e-05 -1.09283420e+00]
 [-2.80881736e-05 -2.76651558e-03  1.55817087e+00]
 [-7.79396744e-06 -6.82257858e-05  1.04177292e+00]]","[[ 4.28710615e+02 -1.43893673e+01  4.71245419e+02]
 [-2.64369926e+00 -3.75220307e+02  5.58440539e+02]
 [ 3.03423910e-03 -2.46808591e-02  1.00000000e+00]]",3
17787,102295.982903,"[[ 2.33847838e-03 -6.62830678e-05 -1.06704744e+00]
 [ 9.71135330e-05 -2.81524823e-03  1.44469329e+00]
 [ 1.29096144e-04 -4.79437894e-05  9.64538839e-01]]","[[ 4.02336663e+02 -1.74991012e+01  4.71306204e+02]
 [-1.41151166e+01 -3.63892267e+02  5.29425251e+02]
 [-5.45512963e-02 -1.57456673e-02  1.00000000e+00]]",2
17788,102296.016414,"[[ 2.35190919e-03 -1.14284335e-04 -1.05174836e+00]
 [ 1.11033734e-04 -2.86228431e-03  1.37973783e+00]
 [ 1.35750601e-04 -8.12336027e-05  9.76637120e-01]]","[[ 3.99356270e+02 -2.93268981e+01  4.71501363e+02]
 [-1.17367004e+01 -3.63102431e+02  5.00331284e+02]
 [-5.64859423e-02 -2.61253378e-02  1.00000000e+00]]",2
17789,102296.049924,"[[ 2.38187916e-03 -1.58620030e-04 -1.04930593e+00]
 [-1.31057700e-04 -2.85345344e-03  1.43257954e+00]
 [ 4.17260207e-05 -9.58592120e-05  1.02632920e+00]]","[[ 4.09433075e+02 -3.86339629e+01  4.72525559e+02]
 [-2.84984087e+01 -3.65005215e+02  4.80348272e+02]
 [-1.93074971e-02 -3.25208237e-02  1.00000000e+00]]",2
17790,102296.083435,"[[ 2.42125397e-03 -1.86625188e-04 -1.06281636e+00]
 [-1.58210189e-04 -2.84174353e-03  1.41400499e+00]
 [-1.34278826e-05 -1.00494582e-04  1.05372721e+00]]","[[ 4.12775358e+02 -4.39152744e+01  4.75266101e+02]
 [-2.13778526e+01 -3.67153381e+02  4.71123813e+02]
 [ 3.22127080e-03 -3.55752556e-02  1.00000000e+00]]",4
17791,102296.116945,"[[ 2.45817799e-03 -1.89544904e-04 -1.08820484e+00]
 [-1.61831828e-04 -2.82128386e-03  1.42372229e+00]
 [-8.52070474e-06 -9.22605108e-05  1.04810602e+00]]","[[ 4.05640964e+02 -4.29322587e+01  4.79478280e+02]
 [-2.26081297e+01 -3.68532670e+02  4.77132934e+02]
 [ 1.30760559e-03 -3.27894552e-02  1.00000000e+00]]",4
17792,102296.150455,"[[ 2.49620314e-03 -1.76973391e-04 -1.12042859e+00]
 [-1.55604148e-04 -2.76902534e-03  1.46835648e+00]
 [ 1.89366101e-06 -6.29571079e-05  1.03075318e+00]]","[[ 3.97968637e+02 -3.64509890e+01  4.84518016e+02]
 [-2.35129306e+01 -3.71072636e+02  5.03051904e+02]
 [-2.16727325e-03 -2.25976835e-02  1.00000000e+00]]",4
17793,102296.183966,"[[ 2.52048878e-03 -1.42856746e-04 -1.15445723e+00]
 [-1.43716970e-04 -2.72841180e-03  1.55490048e+00]
 [ 9.36536351e-06 -1.28492283e-05  1.00241335e+00]]","[[ 3.93625516e+02 -2.29121070e+01  4.88870053e+02]
 [-2.29977362e+01 -3.67872039e+02  5.44141304e+02]
 [-3.97236250e-03 -4.50142810e-03  1.00000000e+00]]",4
17794,102296.217476,"[[ 2.52326543e-03 -1.12443530e-04 -1.17622362e+00]
 [-1.39478685e-04 -2.70245801e-03  1.66130808e+00]
 [ 8.71437914e-06  4.54855855e-05  9.68903117e-01]]","[[ 3.94162822e+02 -8.11237479e+00  4.92413295e+02]
 [-2.18910193e+01 -3.59203617e+02  5.89325318e+02]
 [-2.51744307e-03  1.69359360e-02  1.00000000e+00]]",4
17795,102296.250987,"[[ 2.50902966e-03 -1.06397262e-04 -1.18188393e+00]
 [-1.60790948e-04 -2.68719356e-03  1.77108109e+00]
 [ 2.81458593e-06  9.91400945e-05  9.36210271e-01]]","[[ 3.98168603e+02  2.59815796e+00  4.97738103e+02]
 [-2.30079605e+01 -3.48007389e+02  6.29299405e+02]
 [ 1.23939212e-03  3.68444715e-02  1.00000000e+00]]",4
17797,102296.318007,"[[ 2.48234201e-03 -1.56614363e-04 -1.15717987e+00]
 [-2.65146181e-04 -2.69383697e-03  1.96307297e+00]
 [-1.36004921e-06  1.62330604e-04  8.90529807e-01]]","[[ 4.03892188e+02  7.18965412e+00  5.08980263e+02]
 [-3.46955419e+01 -3.28306338e+02  6.78630081e+02]
 [ 6.94133030e-03  5.98564406e-02  1.00000000e+00]]",4
17798,102296.351518,"[[ 2.46346720e-03 -2.11008307e-04 -1.11516428e+00]
 [-3.52020388e-04 -2.68573703e-03  2.04026343e+00]
 [-8.62494939e-06  1.75378343e-04  8.82956337e-01]]","[[ 4.07922396e+02  1.38473003e+00  5.12001843e+02]
 [-4.38265114e+01 -3.23670031e+02  6.92557880e+02]
 [ 1.26897906e-02  6.43029045e-02  1.00000000e+00]]",4
17799,102296.385028,"[[ 2.44920027e-03 -2.82807870e-04 -1.05957863e+00]
 [-4.47036210e-04 -2.67079078e-03  2.10770528e+00]
 [-8.57389798e-06  1.83660149e-04  8.75261742e-01]]","[[ 4.08646382e+02 -7.93801858e+00  5.13816559e+02]
 [-5.59714652e+01 -3.20140075e+02  7.03166526e+02]
 [ 1.57477694e-02  6.70986877e-02  1.00000000e+00]]",4
17800,102296.418539,"[[ 2.43291404e-03 -3.62117285e-04 -9.99435377e-01]
 [-5.40923491e-04 -2.65682456e-03  2.16867243e+00]
 [-1.13787859e-05  1.86750037e-04  8.73084648e-01]]","[[ 4.09122175e+02 -1.94474797e+01  5.16635345e+02]
 [-6.72094690e+01 -3.17246486e+02  7.11079032e+02]
 [ 1.97079223e-02  6.76045607e-02  1.00000000e+00]]",4
17801,102296.452049,"[[ 2.08937738e-03 -4.02792752e-04 -7.41779378e-01]
 [-6.80300160e-04 -2.46159322e-03  2.15747193e+00]
 [-1.87789371e-04  1.72878154e-04  9.65670895e-01]]","[[ 5.07653396e+02 -4.81294693e+01  4.97482943e+02]
 [-4.64806486e+01 -3.46737556e+02  7.38966206e+02]
 [ 1.07042059e-01  5.27147978e-02  1.00000000e+00]]",2
17836,102297.624913,"[[ 2.34934016e-03 -9.54933818e-04 -7.39948199e-01]
 [-1.09855224e-03 -2.59405339e-03  2.30127143e+00]
 [ 1.01128504e-04  8.94036814e-05  8.84223460e-01]]","[[ 3.49900541e+02 -1.08943264e+02  5.76343334e+02]
 [-1.68560740e+02 -3.01282869e+02  6.43058536e+02]
 [-2.29749249e-02  4.29224836e-02  1.00000000e+00]]",4
